'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
8842,-257,-57,200,157,-228,71,-349,-548,-428,-93,81,75,0,290,-41
8843,-266,-53,213,159,-239,80,-337,-537,-416,-82,87,81,-1,290,-43
8844,-281,-9,272,145,-276,131,-304,-506,-387,-51,121,118,-1,289,-42
8845,-303,-9,293,156,-297,141,-308,-510,-390,-52,123,119,1,276,-41
8846,-284,-55,229,169,-256,86,-348,-549,-427,-91,85,79,3,279,-41
8847,-282,-54,227,168,-254,86,-353,-555,-433,-96,79,74,3,277,-42
8848,-264,-34,230,149,-246,97,-352,-550,-427,-93,87,81,3,286,-43
8849,-245,-18,227,132,-236,104,-347,-540,-422,-87,91,87,5,294,-44
8850,-291,-39,252,165,-271,106,-344,-540,-424,-84,92,88,6,295,-39
8851,-297,-47,250,172,-273,101,-343,-540,-423,-86,91,88,7,303,-37
8852,-269,-44,225,156,-247,90,-343,-538,-427,-88,87,88,6,285,-38
8853,-268,-49,219,159,-243,85,-354,-547,-439,-96,78,78,5,291,-34
8854,-280,-50,230,165,-255,90,-356,-549,-436,-95,81,80,5,295,-35
8855,-276,-61,215,169,-245,76,-354,-548,-433,-95,82,80,5,275,-36
8856,-236,-49,187,143,-211,68,-352,-549,-435,-89,85,82,8,264,-34
8857,-245,-58,187,152,-215,63,-349,-550,-438,-91,82,81,9,264,-31
8858,-292,-92,201,192,-246,54,-347,-552,-439,-94,78,77,9,273,-28
8859,-292,-89,203,191,-247,57,-350,-559,-438,-89,86,79,9,270,-23
8860,-268,-74,194,171,-231,60,-354,-556,-434,-91,86,80,12,273,-30
8861,-222,-37,185,130,-203,73,-348,-545,-422,-81,96,91,15,285,-31
8862,-240,-45,196,143,-218,75,-351,-547,-423,-80,97,92,18,287,-29
8863,-261,-59,201,160,-231,71,-347,-538,-419,-78,96,90,18,283,-32
8864,-201,1,202,100,-201,101,-328,-518,-401,-61,114,106,16,279,-29
8865,-232,-17,215,125,-223,98,-336,-528,-408,-74,103,97,14,284,-27
8866,-299,-84,216,192,-257,66,-361,-555,-436,-109,71,69,11,296,-24
8867,-313,-85,228,199,-270,71,-355,-550,-433,-111,67,70,11,277,-20
8868,-315,-70,244,192,-279,87,-341,-532,-418,-100,75,79,8,264,-19
8869,-289,-70,219,180,-254,74,-353,-543,-431,-114,61,67,8,287,-21
8870,-312,-96,216,204,-264,60,-361,-553,-437,-119,55,57,8,289,-17
8871,-352,-136,216,244,-284,40,-370,-557,-443,-121,47,47,7,271,-18
8872,-337,-133,204,235,-270,35,-366,-552,-441,-118,47,45,6,263,-19
8873,-288,-84,204,186,-245,59,-348,-535,-422,-100,63,61,8,257,-16
8874,-277,-61,216,169,-246,78,-337,-520,-410,-85,78,75,9,252,-16
8875,-292,-79,213,185,-252,67,-335,-523,-410,-85,79,72,8,257,-17
8876,-270,-94,176,183,-223,40,-347,-536,-420,-97,65,58,9,253,-14
8877,-249,-68,181,158,-214,56,-338,-521,-410,-88,75,68,11,262,-13
8878,-255,-66,189,160,-222,61,-332,-508,-399,-80,83,78,10,257,-14
8879,-289,-101,188,195,-238,43,-340,-511,-400,-86,77,70,6,237,-7
8880,-278,-104,174,191,-225,34,-340,-516,-402,-92,71,67,6,240,-4
8881,-272,-89,183,181,-227,46,-334,-508,-397,-91,70,67,7,248,-7
8882,-252,-70,183,161,-217,56,-335,-506,-393,-92,71,67,5,241,-8
8883,-236,-67,170,151,-202,51,-331,-503,-389,-91,67,70,5,225,-4
8884,-255,-71,185,163,-220,57,-325,-497,-385,-91,69,69,3,228,1
8885,-247,-63,184,155,-215,60,-326,-501,-388,-91,65,65,3,246,4
8886,-272,-64,208,168,-239,71,-326,-494,-383,-88,64,70,3,247,7
8887,-275,-61,214,168,-244,76,-322,-487,-378,-89,60,73,1,236,8
8888,-305,-58,246,182,-275,93,-307,-471,-363,-75,68,85,2,236,7
8889,-280,-60,219,170,-249,79,-320,-481,-371,-86,59,75,4,234,4
8890,-252,-62,191,157,-221,64,-333,-492,-381,-95,53,65,3,230,5
8891,-267,-73,195,170,-231,61,-322,-481,-372,-84,67,74,4,232,1
8892,-196,-73,123,135,-159,24,-335,-495,-389,-100,53,57,5,229,-2
8893,-199,-89,110,144,-154,10,-346,-505,-397,-109,44,43,3,223,-2
8894,-198,-71,128,134,-162,28,-330,-487,-376,-91,61,61,6,217,-3
8895,-228,-86,141,157,-184,27,-327,-473,-367,-85,66,67,8,219,1
8896,-273,-135,137,204,-205,1,-332,-478,-377,-94,52,55,10,216,4
8897,-242,-118,124,180,-183,3,-328,-471,-368,-89,58,59,12,195,4
8898,-219,-118,101,168,-160,-9,-339,-470,-366,-94,53,49,10,184,5
8899,-217,-123,94,170,-156,-15,-334,-464,-362,-94,54,48,8,198,11
8900,-231,-125,107,178,-169,-9,-325,-456,-349,-84,62,58,9,197,13
8901,-236,-120,116,178,-176,-2,-326,-455,-347,-86,55,57,11,189,12
8902,-257,-117,140,187,-198,11,-323,-441,-341,-85,54,60,13,184,13
8903,-269,-126,142,198,-205,7,-321,-435,-334,-79,54,62,15,167,14
8904,-287,-128,159,208,-223,15,-313,-431,-325,-72,59,66,13,175,17
8905,-276,-136,140,206,-208,2,-319,-433,-326,-73,51,57,14,174,15
8906,-233,-135,98,184,-165,-19,-332,-442,-333,-84,38,41,15,167,17
8907,-251,-145,107,198,-179,-19,-329,-434,-325,-80,39,40,14,168,20
8908,-271,-152,119,211,-194,-17,-323,-423,-313,-75,43,41,12,160,20
8909,-258,-143,116,200,-186,-14,-320,-414,-309,-78,41,39,11,166,23
8910,-259,-150,109,204,-184,-21,-320,-410,-305,-83,33,34,8,164,32
8911,-245,-158,86,202,-165,-37,-316,-405,-296,-82,31,32,7,160,33
8912,-227,-160,66,194,-146,-47,-315,-398,-289,-79,30,30,6,159,35
8913,-221,-163,58,192,-139,-53,-315,-392,-286,-82,23,24,4,147,42
8914,-229,-184,45,206,-136,-70,-324,-391,-286,-87,13,15,5,135,44
8915,-243,-207,36,225,-139,-86,-326,-388,-283,-93,5,5,2,137,48
8916,-221,-207,15,214,-118,-97,-318,-373,-274,-89,3,3,3,124,47
8917,-212,-207,5,210,-108,-102,-313,-362,-261,-82,3,5,6,89,50
8918,-224,-219,5,221,-114,-107,-305,-357,-256,-82,-1,2,6,76,52
8919,-214,-225,-11,220,-101,-119,-308,-349,-250,-83,-7,-3,7,81,56
8920,-205,-227,-22,215,-91,-125,-309,-342,-239,-76,-9,-5,7,88,59
8921,-212,-224,-12,218,-99,-119,-310,-346,-235,-75,-11,-9,7,85,60
8922,-214,-220,-6,217,-104,-114,-308,-336,-230,-78,-15,-13,10,72,59
8923,-210,-220,-10,214,-100,-115,-300,-326,-220,-73,-19,-13,8,53,58
8924,-217,-223,-6,220,-105,-115,-302,-315,-209,-68,-18,-16,4,49,61
8925,-220,-229,-9,225,-105,-120,-300,-302,-201,-66,-22,-21,3,54,63
8926,-223,-228,-5,226,-108,-117,-294,-293,-190,-63,-24,-23,3,54,65
8927,-213,-229,-16,221,-98,-123,-288,-289,-183,-62,-25,-25,3,63,64
8928,-179,-226,-47,202,-66,-137,-285,-281,-176,-60,-35,-29,3,59,63
8929,-178,-227,-48,202,-65,-138,-283,-262,-165,-55,-35,-29,5,46,64
8930,-242,-274,-32,258,-105,-154,-294,-265,-165,-65,-44,-41,4,29,72
8931,-211,-292,-81,252,-65,-187,-302,-262,-165,-77,-58,-55,8,8,77
8932,-134,-252,-118,193,-8,-185,-281,-234,-140,-62,-44,-45,9,9,78
8933,-177,-261,-84,219,-46,-173,-273,-214,-119,-51,-38,-40,9,20,84
8934,-182,-293,-111,237,-34,-203,-279,-214,-121,-63,-58,-53,10,21,84
8935,-188,-305,-117,246,-35,-211,-276,-201,-105,-57,-60,-56,9,-12,86
8936,-147,-304,-157,226,6,-231,-279,-197,-102,-65,-72,-70,9,-46,93
8937,-66,-304,-238,185,87,-271,-295,-206,-110,-83,-99,-96,9,-42,89
8938,-59,-306,-246,183,94,-277,-301,-191,-97,-76,-100,-99,9,-43,91
8939,-61,-298,-236,179,88,-267,-284,-162,-70,-57,-88,-92,7,-53,99
8940,-90,-300,-210,195,60,-255,-267,-133,-42,-36,-80,-81,9,-62,100
8941,-61,-286,-225,173,83,-256,-267,-121,-27,-32,-84,-84,9,-61,105
8942,-67,-304,-237,186,85,-271,-271,-114,-22,-39,-100,-96,12,-68,112
8943,-133,-370,-237,251,53,-304,-282,-113,-25,-50,-120,-114,11,-91,114
8944,-148,-378,-230,263,42,-304,-280,-99,-8,-41,-121,-115,10,-94,115
8945,-119,-393,-274,256,78,-335,-296,-104,-15,-57,-142,-136,15,-97,124
8946,-102,-416,-314,259,106,-366,-315,-119,-25,-71,-162,-158,14,-94,127
8947,-98,-394,-296,246,99,-345,-299,-95,1,-48,-146,-143,16,-103,129
8948,-79,-379,-300,229,111,-340,-293,-76,17,-41,-144,-140,20,-111,133
8949,-102,-368,-266,235,82,-317,-275,-52,44,-20,-130,-128,22,-110,129
8950,-106,-370,-265,238,80,-318,-267,-33,61,-11,-125,-124,20,-122,132
8951,-76,-369,-294,222,110,-332,-263,-22,69,-7,-128,-124,20,-130,135
8952,-60,-366,-305,213,123,-336,-252,-5,85,5,-125,-124,22,-141,132
8953,-76,-415,-339,245,132,-378,-282,-18,72,-15,-150,-157,19,-133,132
8954,-89,-448,-359,268,136,-404,-297,-22,69,-26,-165,-182,16,-128,135
8955,-85,-467,-381,276,149,-425,-300,-14,77,-33,-171,-188,20,-151,139
8956,-45,-454,-409,250,182,-432,-293,1,92,-27,-171,-184,25,-168,140
8957,-31,-422,-391,226,180,-407,-273,31,125,1,-150,-164,28,-172,143
8958,-58,-457,-399,257,171,-428,-278,34,127,-3,-157,-173,29,-175,147
8959,-16,-465,-450,241,217,-458,-290,31,120,-21,-177,-190,26,-191,149
8960,-2,-466,-464,234,231,-465,-290,37,125,-25,-185,-194,25,-197,148
8961,3,-442,-444,219,224,-443,-272,61,148,-11,-168,-183,24,-190,154
8962,-2,-443,-441,222,220,-443,-273,78,158,-10,-168,-185,27,-193,154
8963,-5,-460,-455,232,225,-458,-276,81,162,-8,-178,-191,32,-205,152
8964,7,-453,-459,223,234,-457,-263,91,175,-4,-178,-192,33,-204,156
8965,-26,-483,-457,255,216,-470,-268,103,181,-6,-188,-201,37,-212,160
8966,-16,-474,-457,245,221,-466,-268,113,196,-2,-187,-204,38,-223,163
8967,-30,-478,-448,254,210,-464,-260,127,213,6,-185,-205,36,-218,166
8968,-30,-491,-461,261,216,-477,-260,139,220,11,-193,-209,39,-222,167
8969,20,-495,-515,237,268,-506,-270,135,213,-3,-213,-225,44,-235,166
8970,29,-492,-522,232,276,-508,-264,150,228,5,-214,-225,44,-245,172
8971,31,-493,-524,231,278,-509,-254,173,251,16,-208,-218,45,-248,172
8972,38,-508,-546,235,293,-528,-247,183,261,18,-212,-222,47,-256,171
8973,32,-511,-543,239,288,-528,-246,194,266,18,-220,-230,48,-252,174
8974,36,-526,-562,245,300,-544,-248,204,272,18,-227,-235,49,-263,174
8975,45,-540,-585,248,315,-563,-245,210,284,21,-225,-234,53,-269,177
8976,40,-557,-597,259,319,-577,-248,215,295,25,-233,-241,55,-273,176
8977,57,-557,-615,250,337,-587,-244,232,310,29,-238,-244,56,-282,171
8978,52,-569,-621,259,337,-595,-239,241,314,27,-245,-247,56,-302,169
8979,74,-556,-629,241,352,-593,-222,262,333,42,-240,-240,57,-319,172
8980,98,-546,-644,224,371,-596,-214,283,352,51,-237,-235,61,-313,170
8981,71,-568,-639,249,356,-604,-222,284,353,47,-244,-245,62,-310,173
8982,123,-521,-644,199,384,-583,-210,306,377,61,-230,-236,65,-296,174
8983,109,-526,-635,209,372,-581,-203,317,393,71,-227,-237,66,-304,169
8984,34,-582,-616,274,325,-599,-205,321,394,67,-241,-255,63,-303,173
8985,24,-588,-613,282,319,-601,-194,334,401,70,-250,-259,62,-309,175
8986,16,-593,-608,288,313,-601,-201,338,408,78,-254,-262,61,-312,172
8987,2,-608,-610,303,307,-610,-213,343,412,77,-262,-269,60,-317,171
8988,-7,-600,-593,303,294,-597,-199,354,423,80,-262,-264,60,-326,170
8989,1,-575,-576,287,289,-576,-185,376,442,94,-249,-250,64,-310,169
8990,78,-550,-628,236,354,-590,-187,381,447,94,-249,-254,67,-313,170
8991,108,-558,-666,225,388,-613,-190,384,451,93,-249,-262,68,-308,168
8992,46,-595,-641,275,344,-619,-185,398,459,96,-243,-257,69,-316,165
8993,71,-587,-657,258,364,-622,-186,399,458,88,-244,-262,70,-321,165
8994,114,-572,-687,230,401,-630,-187,408,463,83,-246,-263,72,-321,162
8995,132,-592,-724,230,429,-659,-195,403,457,69,-261,-274,71,-324,161
8996,123,-603,-726,240,425,-665,-187,410,467,74,-257,-271,72,-324,158
8997,102,-595,-697,246,400,-646,-158,438,494,98,-238,-252,72,-338,156
8998,100,-602,-702,251,402,-652,-156,441,501,101,-238,-256,70,-347,155
8999,93,-608,-701,258,397,-655,-155,448,505,104,-236,-259,69,-359,153
9000,147,-604,-751,228,449,-678,-166,443,498,92,-253,-273,70,-361,149
9001,140,-609,-750,234,446,-680,-167,443,497,87,-262,-282,68,-354,150
9002,105,-597,-702,246,404,-650,-142,466,518,109,-245,-268,69,-341,149
9003,136,-548,-684,206,411,-617,-120,489,544,134,-224,-244,71,-330,145
9004,109,-545,-655,218,383,-600,-107,502,558,146,-213,-234,73,-332,143
9005,65,-623,-687,279,377,-655,-143,465,518,104,-252,-274,73,-333,145
9006,90,-630,-719,270,405,-675,-155,454,502,87,-269,-287,73,-330,144
9007,99,-591,-690,246,395,-641,-133,476,533,117,-249,-269,71,-322,142
9008,73,-607,-680,267,377,-644,-132,479,538,120,-251,-273,70,-317,140
9009,72,-616,-688,272,380,-653,-127,483,534,118,-253,-276,71,-329,133
9010,83,-604,-687,261,385,-646,-123,491,542,123,-249,-275,68,-332,137
9011,90,-600,-690,255,391,-646,-108,505,554,130,-242,-268,66,-340,136
9012,80,-612,-692,266,387,-653,-104,504,551,125,-246,-271,61,-342,135
9013,96,-610,-706,257,402,-659,-108,499,545,121,-250,-275,60,-332,136
9014,112,-601,-713,245,413,-658,-102,503,544,121,-247,-271,63,-342,131
9015,91,-604,-694,257,393,-649,-95,511,549,127,-238,-262,65,-342,128
9016,86,-612,-698,263,393,-656,-94,517,553,131,-230,-256,68,-334,123
9017,101,-615,-716,257,409,-666,-97,511,547,125,-237,-262,69,-340,118
9018,119,-607,-726,244,423,-667,-92,505,544,124,-235,-263,69,-350,116
9019,103,-608,-711,253,407,-660,-88,510,545,129,-228,-257,67,-346,114
9020,76,-597,-673,261,375,-636,-76,522,556,144,-213,-244,66,-321,105
9021,80,-578,-658,249,370,-619,-71,522,558,150,-204,-238,67,-314,107
9022,91,-569,-660,239,376,-615,-68,522,558,154,-200,-236,66,-321,104
9023,84,-569,-653,243,369,-612,-59,524,556,154,-197,-231,67,-311,99
9024,55,-593,-648,269,352,-621,-67,509,539,139,-209,-242,69,-298,96
9025,40,-593,-633,276,337,-614,-69,509,540,143,-204,-240,70,-281,91
9026,47,-575,-622,264,335,-599,-66,507,537,142,-198,-238,66,-261,88
9027,48,-556,-604,254,327,-581,-52,510,542,150,-184,-231,65,-249,82
9028,34,-545,-579,255,307,-562,-43,516,551,157,-172,-219,70,-244,79
9029,37,-559,-596,261,317,-578,-56,499,534,140,-187,-230,70,-246,75
9030,36,-558,-594,261,315,-576,-54,489,527,135,-188,-235,65,-241,72
9031,50,-543,-593,246,322,-568,-42,494,528,129,-186,-228,60,-244,70
9032,80,-525,-605,223,343,-565,-39,497,529,126,-182,-221,59,-261,69
9033,63,-536,-600,237,332,-569,-42,490,522,119,-187,-231,56,-250,65
9034,25,-525,-550,250,288,-538,-14,506,541,136,-169,-215,53,-235,64
9035,45,-500,-545,227,295,-523,-3,516,550,149,-161,-208,49,-242,62
9036,89,-521,-610,216,350,-566,-23,498,525,125,-191,-228,51,-248,61
9037,87,-533,-619,224,354,-577,-27,481,510,112,-204,-236,53,-251,62
9038,54,-551,-606,248,330,-579,-27,473,501,113,-206,-241,49,-242,59
9039,30,-555,-585,262,308,-570,-13,483,508,124,-197,-227,46,-232,61
9040,22,-534,-556,256,290,-546,6,496,517,141,-184,-212,45,-225,54
9041,47,-487,-534,220,291,-511,17,503,524,157,-168,-196,46,-217,52
9042,50,-485,-535,218,293,-511,14,488,512,150,-169,-198,40,-215,51
9043,-10,-532,-522,271,257,-527,11,477,498,139,-173,-207,38,-208,42
9044,-23,-528,-505,275,242,-517,11,472,491,136,-171,-205,38,-197,37
9045,5,-528,-534,261,270,-531,2,452,473,124,-181,-215,34,-189,30
9046,12,-516,-527,252,270,-522,0,449,471,124,-176,-212,37,-164,28
9047,-17,-499,-482,258,233,-491,19,461,478,132,-161,-195,37,-161,30
9048,-50,-498,-448,274,200,-474,35,463,481,134,-154,-180,39,-166,28
9049,-28,-485,-457,256,215,-471,32,452,470,125,-155,-183,41,-145,26
9050,13,-481,-494,233,254,-488,22,431,448,111,-168,-196,38,-149,28
9051,26,-478,-504,226,266,-492,28,432,447,114,-166,-192,37,-151,26
9052,16,-473,-489,228,253,-481,40,435,449,121,-157,-183,33,-143,23
9053,7,-467,-474,230,241,-471,47,433,446,123,-153,-178,32,-155,23
9054,5,-469,-474,232,240,-472,56,433,438,122,-149,-176,33,-136,16
9055,-11,-476,-465,243,228,-471,55,422,431,121,-142,-171,32,-125,14
9056,17,-474,-491,229,255,-484,48,407,420,115,-146,-177,33,-144,17
9057,27,-465,-492,219,260,-479,57,403,414,117,-146,-173,37,-132,15
9058,-6,-470,-465,238,230,-468,61,400,411,124,-138,-167,41,-127,13
9059,6,-478,-484,236,245,-482,49,381,391,110,-147,-179,41,-130,15
9060,2,-467,-469,233,236,-469,58,387,391,115,-138,-168,37,-126,10
9061,-29,-464,-434,247,203,-450,69,389,388,121,-130,-161,33,-126,5
9062,-35,-453,-418,244,192,-436,73,375,382,124,-121,-154,34,-126,2
9063,-35,-453,-418,244,192,-436,75,370,377,128,-112,-144,35,-140,-3
9064,-33,-440,-407,236,188,-424,76,366,370,126,-112,-141,37,-136,-4
9065,-29,-421,-393,225,183,-407,77,357,366,129,-104,-136,38,-102,-8
9066,-38,-406,-369,222,166,-388,83,352,356,127,-97,-130,38,-92,-6
9067,-58,-404,-346,231,144,-375,86,344,350,125,-91,-123,35,-87,-9
9068,-91,-442,-352,267,131,-398,70,326,328,105,-104,-141,31,-77,-13
9069,-75,-412,-338,243,132,-376,75,323,324,107,-97,-135,26,-73,-15
9070,-124,-393,-268,258,73,-331,100,329,338,129,-65,-107,22,-55,-23
9071,-134,-404,-270,269,68,-337,96,322,326,123,-65,-108,22,-53,-30
9072,-28,-392,-364,210,168,-379,55,281,289,90,-91,-134,19,-63,-28
9073,9,-392,-401,191,206,-397,41,260,265,68,-101,-148,19,-61,-27
9074,-6,-385,-379,195,187,-383,56,271,269,82,-89,-134,20,-63,-31
9075,-37,-386,-349,211,157,-368,60,269,272,94,-79,-122,20,-48,-34
9076,-36,-387,-351,211,158,-370,58,256,261,85,-83,-121,19,-41,-31
9077,-25,-369,-344,196,160,-357,64,253,258,83,-78,-109,23,-42,-29
9078,-53,-365,-311,209,130,-338,69,253,259,83,-66,-98,23,-23,-30
9079,-46,-358,-311,202,133,-335,73,253,260,79,-59,-96,20,-12,-26
9080,-43,-343,-301,193,129,-323,74,252,255,78,-57,-92,20,-10,-28
9081,-42,-337,-295,189,127,-316,70,245,243,67,-63,-93,17,-11,-25
9082,15,-304,-319,144,167,-312,69,238,238,65,-67,-98,15,-17,-25
9083,-63,-349,-286,206,112,-318,62,221,224,58,-76,-105,11,-32,-29
9084,-104,-375,-270,240,83,-323,58,211,213,53,-79,-108,12,-25,-33
9085,-64,-348,-285,206,111,-317,55,206,213,59,-76,-106,14,-6,-37
9086,-77,-330,-253,203,89,-292,67,207,218,69,-66,-93,13,9,-38
9087,-48,-297,-248,172,101,-273,71,207,216,72,-57,-86,11,17,-38
9088,-45,-304,-258,175,107,-281,61,193,203,61,-62,-89,14,14,-37
9089,-68,-321,-253,194,93,-287,50,173,185,49,-72,-96,14,16,-42
9090,-91,-332,-241,211,75,-287,49,164,177,54,-70,-93,13,12,-42
9091,-68,-317,-248,193,90,-283,57,167,182,66,-64,-83,16,13,-43
9092,-43,-289,-245,166,101,-267,67,175,190,79,-56,-73,11,21,-45
9093,-66,-285,-219,176,77,-253,68,173,191,83,-47,-65,8,25,-43
9094,-106,-327,-222,216,58,-275,46,148,170,65,-68,-81,11,23,-45
9095,-101,-341,-240,221,70,-291,33,132,162,56,-79,-90,10,27,-46
9096,-84,-321,-237,203,77,-280,38,133,163,54,-73,-85,4,29,-45
9097,-80,-316,-236,198,78,-277,45,134,156,45,-74,-85,-3,21,-45
9098,-38,-320,-282,179,122,-301,29,115,140,29,-90,-98,-8,36,-43
9099,-44,-328,-284,186,120,-306,26,106,134,32,-98,-104,-11,40,-45
9100,-59,-321,-262,191,102,-292,30,108,140,41,-91,-98,-10,41,-49
9101,-61,-304,-243,182,91,-274,23,101,135,39,-88,-93,-10,52,-50
9102,-69,-291,-222,180,77,-257,27,101,128,38,-82,-87,-13,48,-49
9103,-96,-300,-204,198,55,-252,39,104,130,41,-76,-80,-17,47,-47
9104,-82,-277,-196,180,57,-237,38,103,130,46,-69,-72,-16,67,-46
9105,-58,-277,-219,168,81,-249,17,88,118,37,-75,-81,-14,73,-45
9106,-114,-308,-194,211,40,-251,15,77,112,36,-78,-90,-16,74,-48
9107,-126,-297,-171,211,23,-235,27,78,114,44,-65,-83,-19,79,-51
9108,-98,-286,-188,191,46,-237,23,73,109,37,-67,-83,-19,75,-52
9109,-88,-277,-189,183,51,-234,16,67,102,29,-71,-86,-18,73,-55
9110,-113,-285,-172,199,30,-229,24,62,101,26,-66,-84,-23,57,-53
9111,-121,-286,-164,204,22,-225,32,66,105,34,-57,-75,-24,59,-60
9112,-78,-261,-183,169,53,-222,18,62,105,38,-55,-74,-23,75,-64
9113,-117,-291,-174,204,29,-233,4,43,90,25,-64,-85,-20,84,-66
9114,-154,-315,-161,234,4,-238,2,37,87,25,-66,-81,-16,77,-66
9115,-119,-293,-174,206,28,-234,6,40,89,25,-66,-76,-16,76,-62
9116,-76,-264,-189,170,57,-227,9,40,87,29,-58,-72,-15,69,-67
9117,-74,-260,-186,167,56,-223,3,33,85,25,-57,-71,-9,52,-67
9118,-100,-273,-174,187,38,-224,6,33,82,23,-55,-70,-8,56,-65
9119,-32,-229,-197,131,83,-214,16,48,91,35,-41,-58,-7,57,-63
9120,-50,-245,-195,148,73,-220,6,35,81,29,-45,-60,1,63,-65
9121,-133,-296,-163,215,15,-230,-12,15,63,17,-56,-75,-2,79,-65
9122,-132,-290,-158,211,14,-225,-15,13,61,17,-57,-79,-8,85,-66
9123,-127,-284,-156,206,15,-220,-10,17,67,31,-42,-68,-8,79,-66
9124,-125,-262,-137,193,6,-200,0,25,76,43,-30,-56,-8,100,-64
9125,-122,-249,-127,186,3,-189,0,21,79,45,-30,-59,-11,107,-70
9126,-120,-252,-132,186,6,-192,-6,16,73,43,-37,-67,-14,104,-71
9127,-127,-250,-123,189,-2,-187,-4,14,67,37,-40,-69,-17,109,-70
9128,-119,-242,-123,180,2,-182,-5,16,68,34,-38,-69,-18,105,-73
9129,-125,-234,-108,180,-8,-171,8,23,77,46,-27,-56,-14,101,-73
9130,-116,-229,-113,172,-1,-171,6,21,82,54,-19,-55,-12,90,-74
9131,-115,-229,-114,172,0,-172,14,30,90,63,-6,-45,-12,85,-77
9132,-147,-260,-114,204,-16,-188,13,19,81,57,-10,-46,-14,77,-73
9133,-114,-270,-157,192,22,-214,-11,1,59,29,-35,-66,-13,75,-70
9134,-110,-258,-148,184,20,-204,2,10,67,33,-31,-59,-13,85,-71
9135,-102,-246,-144,175,21,-195,6,15,77,43,-21,-49,-15,91,-76
9136,-74,-239,-165,156,46,-202,3,15,74,45,-20,-45,-16,92,-80
9137,-94,-260,-166,177,36,-214,-4,3,63,41,-22,-52,-19,97,-82
9138,-99,-258,-159,178,31,-209,-9,5,62,40,-18,-49,-16,98,-81
9139,-110,-232,-122,171,7,-177,9,33,88,67,8,-24,-15,93,-83
9140,-117,-236,-119,176,1,-178,7,17,78,64,5,-29,-20,81,-86
9141,-84,-241,-156,162,37,-199,-7,-7,54,35,-22,-54,-27,89,-87
9142,-78,-227,-148,153,35,-188,-9,5,63,40,-19,-52,-31,113,-91
9143,-145,-253,-108,199,-18,-181,-3,8,63,39,-16,-44,-37,118,-88
9144,-163,-245,-81,204,-40,-163,-5,-3,46,19,-30,-53,-40,140,-88
9145,-124,-210,-86,167,-18,-149,-17,-11,41,13,-37,-62,-40,128,-90
9146,-152,-225,-73,188,-39,-150,-12,-5,53,29,-24,-50,-39,115,-88
9147,-170,-224,-54,197,-58,-139,-9,-6,60,39,-13,-37,-34,126,-86
9148,-145,-211,-65,178,-39,-139,-15,-4,61,43,-14,-40,-35,132,-92
9149,-137,-201,-64,169,-36,-133,-8,2,64,47,-8,-39,-35,132,-99
9150,-134,-206,-72,170,-30,-139,-12,-7,53,27,-15,-47,-40,123,-96
9151,-93,-209,-116,151,12,-163,-22,-15,46,14,-29,-55,-40,133,-96
9152,-93,-211,-118,152,13,-165,-18,-13,50,21,-24,-48,-38,127,-93
9153,-107,-223,-116,165,5,-170,-20,-19,41,13,-33,-57,-43,133,-88
9154,-97,-221,-124,159,14,-173,-15,-11,48,20,-36,-59,-40,130,-86
9155,-96,-214,-118,155,11,-166,-14,-5,58,31,-30,-49,-35,113,-89
9156,-77,-210,-133,143,28,-172,-17,-9,55,33,-33,-44,-30,112,-88
9157,-58,-201,-143,130,43,-173,-4,-2,59,33,-32,-39,-26,124,-85
9158,-69,-209,-140,139,36,-174,-5,-1,60,34,-27,-37,-24,125,-84
9159,-88,-216,-129,152,21,-173,2,7,69,44,-20,-33,-24,111,-86
9160,-90,-216,-126,153,18,-171,0,0,64,37,-31,-40,-25,109,-90
9161,-112,-227,-114,170,1,-171,-13,-10,53,25,-39,-48,-25,111,-88
9162,-112,-226,-114,169,1,-170,-7,-5,53,22,-39,-47,-25,122,-93
9163,-107,-224,-117,165,6,-171,-5,-2,50,22,-39,-51,-28,106,-89
9164,-120,-223,-104,171,-7,-164,9,1,55,34,-29,-44,-31,106,-83
9165,-120,-217,-97,169,-11,-157,13,-1,56,41,-28,-40,-29,117,-89
9166,-121,-216,-96,168,-12,-156,0,-4,57,44,-27,-43,-30,118,-90
9167,-128,-219,-91,173,-18,-155,-3,-9,59,46,-31,-40,-28,123,-87
9168,-133,-226,-93,179,-19,-160,-4,-11,47,34,-38,-46,-28,115,-81
9169,-110,-203,-94,156,-7,-149,2,-5,47,35,-31,-44,-32,111,-80
9170,-95,-178,-83,137,-6,-131,11,10,60,50,-17,-32,-30,112,-80
9171,-97,-195,-98,146,1,-146,2,10,55,47,-15,-33,-26,125,-79
9172,-99,-203,-103,151,3,-154,-12,-5,39,37,-20,-39,-26,137,-83
