'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
3057,-2888,-5932,-3044,4409,79,-4488,-206,1094,782,-83,-416,-1500,-813,-2295,-26
3058,-2894,-5932,-3038,4413,72,-4485,-205,1091,780,-81,-415,-1500,-814,-2295,-30
3059,-2894,-5932,-3038,4412,73,-4485,-207,1090,779,-84,-416,-1503,-816,-2297,-32
3060,-2889,-5924,-3036,4406,74,-4480,-204,1094,779,-82,-417,-1503,-817,-2293,-30
3061,-2885,-5920,-3035,4402,75,-4478,-206,1094,781,-82,-414,-1499,-815,-2288,-27
3062,-2886,-5919,-3032,4402,73,-4475,-205,1090,781,-87,-416,-1497,-815,-2291,-22
3063,-2884,-5921,-3037,4402,77,-4479,-202,1091,780,-85,-415,-1497,-820,-2297,-27
3064,-2886,-5921,-3035,4404,75,-4478,-202,1089,777,-86,-413,-1497,-815,-2294,-24
3065,-2887,-5922,-3035,4404,74,-4479,-208,1093,781,-86,-416,-1496,-811,-2299,-26
3066,-2882,-5917,-3035,4399,77,-4476,-207,1096,784,-83,-413,-1495,-816,-2293,-27
3067,-2883,-5912,-3029,4397,74,-4471,-202,1094,783,-86,-413,-1493,-815,-2289,-26
3068,-2883,-5918,-3035,4400,77,-4477,-203,1092,781,-89,-416,-1499,-819,-2299,-30
3069,-2883,-5914,-3031,4398,74,-4472,-205,1086,774,-92,-425,-1499,-823,-2296,-24
3070,-2880,-5913,-3034,4396,78,-4474,-213,1088,774,-92,-416,-1487,-811,-2298,-24
3071,-2889,-5916,-3027,4402,69,-4471,-206,1088,773,-94,-418,-1495,-828,-2302,-31
3072,-2890,-5913,-3024,4401,67,-4469,-203,1084,776,-92,-422,-1494,-833,-2301,-32
3073,-2880,-5913,-3033,4396,77,-4473,-217,1088,787,-85,-410,-1482,-796,-2291,-24
3074,-2885,-5912,-3028,4398,72,-4470,-215,1093,788,-83,-415,-1481,-795,-2292,-20
3075,-2888,-5899,-3012,4393,63,-4455,-210,1093,782,-85,-412,-1483,-814,-2285,-15
3076,-2889,-5905,-3016,4397,64,-4460,-215,1093,781,-88,-419,-1489,-812,-2280,-21
3077,-2883,-5912,-3029,4397,74,-4471,-220,1086,781,-89,-415,-1490,-799,-2296,-28
3078,-2877,-5904,-3027,4390,76,-4465,-219,1086,781,-88,-419,-1495,-806,-2295,-19
3079,-2879,-5905,-3027,4392,75,-4466,-216,1086,780,-92,-428,-1488,-806,-2286,-19
3080,-2884,-5905,-3022,4394,69,-4464,-215,1087,777,-94,-412,-1482,-799,-2285,-17
3081,-2887,-5907,-3019,4397,66,-4463,-218,1085,777,-90,-414,-1486,-805,-2288,-21
3082,-2879,-5899,-3020,4389,71,-4460,-219,1079,773,-92,-411,-1491,-815,-2287,-29
3083,-2885,-5893,-3008,4389,62,-4450,-215,1085,774,-93,-413,-1498,-825,-2279,-28
3084,-2881,-5893,-3012,4387,66,-4452,-216,1095,785,-89,-411,-1492,-805,-2282,-19
3085,-2872,-5889,-3017,4380,73,-4453,-218,1096,785,-86,-410,-1491,-797,-2286,-16
3086,-2881,-5888,-3007,4384,63,-4447,-215,1093,784,-84,-410,-1490,-810,-2274,-22
3087,-2875,-5890,-3015,4382,70,-4452,-216,1090,782,-83,-400,-1483,-802,-2278,-25
3088,-2875,-5891,-3016,4383,71,-4454,-219,1089,779,-82,-410,-1486,-803,-2281,-24
3089,-2880,-5889,-3009,4384,65,-4449,-221,1088,775,-89,-420,-1494,-808,-2281,-19
3090,-2877,-5892,-3016,4384,70,-4454,-220,1085,771,-92,-420,-1496,-807,-2284,-19
3091,-2879,-5894,-3015,4386,69,-4455,-215,1086,777,-88,-417,-1491,-808,-2283,-22
3092,-2884,-5893,-3009,4388,63,-4451,-218,1089,779,-87,-413,-1488,-807,-2287,-21
3093,-2873,-5886,-3012,4379,70,-4449,-223,1088,778,-88,-414,-1489,-808,-2281,-21
3094,-2873,-5882,-3009,4377,68,-4445,-225,1086,774,-94,-418,-1495,-808,-2277,-19
3095,-2877,-5883,-3006,4379,65,-4444,-223,1086,772,-94,-419,-1487,-803,-2279,-20
3096,-2884,-5886,-3002,4385,59,-4444,-220,1086,777,-93,-416,-1483,-803,-2279,-22
3097,-2876,-5881,-3005,4378,65,-4442,-224,1086,777,-94,-418,-1488,-804,-2278,-19
3098,-2850,-5872,-3021,4360,86,-4447,-228,1085,778,-95,-418,-1487,-802,-2276,-21
3099,-2858,-5876,-3019,4367,81,-4448,-229,1084,774,-98,-421,-1491,-802,-2276,-23
3100,-2863,-5879,-3016,4370,77,-4447,-229,1084,773,-96,-420,-1493,-803,-2279,-21
3101,-2860,-5877,-3017,4368,79,-4447,-228,1083,770,-99,-422,-1490,-804,-2273,-21
3102,-2863,-5878,-3016,4370,77,-4447,-229,1081,767,-102,-423,-1489,-804,-2274,-18
3103,-2860,-5875,-3016,4367,79,-4446,-224,1080,775,-100,-424,-1488,-804,-2278,-19
3104,-2858,-5864,-3006,4360,74,-4435,-217,1086,781,-95,-419,-1485,-805,-2274,-17
3105,-2856,-5866,-3010,4361,78,-4438,-217,1087,779,-95,-420,-1482,-804,-2275,-17
3106,-2857,-5866,-3009,4361,77,-4438,-215,1086,774,-97,-421,-1483,-811,-2266,-18
3107,-2862,-5866,-3004,4364,71,-4435,-216,1089,777,-96,-413,-1485,-810,-2270,-17
3108,-2855,-5868,-3013,4361,80,-4441,-217,1085,779,-94,-413,-1487,-807,-2281,-18
3109,-2853,-5863,-3010,4357,79,-4437,-211,1068,759,-104,-417,-1487,-832,-2273,-24
3110,-2854,-5865,-3012,4359,80,-4438,-213,1073,764,-105,-418,-1487,-828,-2265,-26
3111,-2849,-5866,-3017,4357,85,-4441,-225,1096,788,-95,-417,-1489,-790,-2264,-15
3112,-2848,-5870,-3023,4359,88,-4447,-225,1087,777,-103,-423,-1492,-792,-2277,-17
3113,-2846,-5867,-3021,4356,88,-4444,-221,1082,773,-102,-417,-1487,-803,-2273,-20
3114,-2864,-5869,-3005,4366,71,-4437,-225,1081,772,-100,-416,-1484,-799,-2268,-14
3115,-2863,-5868,-3004,4365,71,-4436,-224,1079,769,-101,-421,-1486,-798,-2274,-13
3116,-2857,-5864,-3007,4360,75,-4436,-223,1079,772,-103,-416,-1486,-798,-2265,-11
3117,-2869,-5873,-3004,4370,68,-4438,-221,1075,767,-108,-427,-1485,-797,-2268,-11
3118,-2858,-5866,-3008,4361,76,-4437,-221,1080,770,-103,-426,-1475,-790,-2266,-14
3119,-2856,-5863,-3007,4359,77,-4435,-218,1080,773,-101,-415,-1483,-797,-2265,-20
3120,-2864,-5871,-3007,4367,72,-4439,-214,1078,769,-102,-418,-1492,-802,-2274,-19
3121,-2863,-5867,-3004,4365,71,-4436,-217,1075,771,-103,-420,-1485,-799,-2273,-15
3122,-2856,-5863,-3007,4359,77,-4435,-216,1078,775,-100,-416,-1490,-806,-2270,-21
3123,-2861,-5868,-3006,4364,73,-4437,-219,1075,767,-107,-423,-1492,-808,-2266,-18
3124,-2867,-5874,-3007,4371,71,-4441,-220,1074,764,-110,-426,-1492,-805,-2270,-16
3125,-2864,-5876,-3014,4369,76,-4445,-221,1075,767,-105,-418,-1492,-802,-2273,-19
3126,-2874,-5877,-3003,4376,64,-4440,-223,1071,763,-110,-426,-1492,-800,-2272,-18
3127,-2868,-5872,-3004,4369,68,-4438,-220,1073,766,-111,-430,-1492,-801,-2273,-16
3128,-2871,-5874,-3003,4372,66,-4438,-220,1072,769,-109,-427,-1494,-802,-2265,-15
3129,-2875,-5875,-3000,4375,63,-4437,-221,1071,766,-109,-427,-1496,-800,-2264,-14
3130,-2864,-5869,-3006,4366,72,-4438,-226,1070,764,-114,-430,-1494,-796,-2264,-11
3131,-2867,-5873,-3006,4369,70,-4440,-227,1067,761,-116,-439,-1504,-802,-2261,-14
3132,-2871,-5880,-3009,4375,69,-4444,-229,1070,762,-114,-438,-1504,-803,-2269,-14
3133,-2873,-5886,-3013,4379,70,-4449,-230,1066,760,-115,-436,-1500,-801,-2271,-17
3134,-2866,-5876,-3011,4370,73,-4444,-225,1070,765,-107,-426,-1499,-801,-2263,-19
3135,-2870,-5878,-3008,4374,69,-4443,-227,1070,766,-109,-427,-1499,-802,-2264,-18
3136,-2874,-5881,-3006,4377,67,-4443,-228,1068,759,-114,-435,-1507,-809,-2266,-20
3137,-2867,-5872,-3005,4369,69,-4438,-227,1069,761,-111,-426,-1501,-803,-2263,-14
3138,-2872,-5881,-3009,4376,69,-4445,-217,1064,750,-119,-428,-1499,-813,-2268,-21
3139,-2867,-5877,-3010,4371,72,-4443,-215,1074,758,-112,-426,-1498,-807,-2271,-21
3140,-2869,-5870,-3001,4369,67,-4436,-225,1072,772,-107,-424,-1498,-792,-2267,-13
3141,-2880,-5878,-2998,4378,59,-4438,-221,1064,760,-114,-430,-1501,-800,-2274,-15
3142,-2869,-5875,-3006,4371,69,-4440,-228,1064,757,-115,-431,-1502,-796,-2266,-13
3143,-2858,-5869,-3011,4364,77,-4441,-224,1069,759,-116,-428,-1504,-801,-2263,-15
3144,-2862,-5867,-3005,4364,72,-4436,-202,1075,763,-113,-427,-1498,-806,-2265,-18
3145,-2868,-5875,-3007,4371,70,-4441,-221,1062,759,-116,-435,-1505,-798,-2264,-11
3146,-2878,-5884,-3006,4380,65,-4445,-233,1060,756,-115,-435,-1510,-800,-2272,-10
3147,-2884,-5879,-2994,4381,56,-4437,-220,1070,760,-109,-426,-1502,-804,-2271,-14
3148,-2886,-5880,-2993,4383,54,-4437,-216,1072,762,-109,-423,-1499,-803,-2271,-20
3149,-2885,-5877,-2991,4381,53,-4434,-216,1070,764,-111,-422,-1498,-805,-2266,-21
3150,-2884,-5879,-2995,4381,56,-4437,-217,1069,761,-114,-425,-1496,-800,-2268,-20
3151,-2877,-5876,-2999,4376,61,-4437,-219,1067,760,-114,-428,-1496,-798,-2265,-16
3152,-2874,-5871,-2997,4372,62,-4434,-222,1066,760,-115,-422,-1496,-797,-2263,-15
3153,-2875,-5873,-2998,4373,62,-4435,-220,1066,757,-119,-434,-1501,-802,-2268,-19
3154,-2875,-5869,-2994,4372,60,-4432,-216,1063,758,-119,-436,-1499,-801,-2266,-16
3155,-2873,-5871,-2998,4371,63,-4434,-208,1067,752,-117,-424,-1497,-815,-2265,-23
3156,-2867,-5870,-3003,4368,69,-4437,-222,1066,753,-116,-431,-1501,-813,-2263,-24
3157,-2874,-5871,-2997,4372,62,-4434,-239,1060,759,-111,-432,-1493,-781,-2260,-12
3158,-2884,-5869,-2985,4376,51,-4427,-230,1063,756,-113,-435,-1500,-793,-2265,-13
3159,-2884,-5868,-2984,4375,51,-4426,-230,1062,750,-118,-441,-1507,-802,-2259,-15
3160,-2882,-5872,-2990,4376,55,-4431,-229,1060,750,-114,-436,-1502,-798,-2257,-17
3161,-2872,-5866,-2993,4369,61,-4429,-226,1066,759,-106,-430,-1498,-797,-2252,-19
3162,-2880,-5874,-2993,4377,57,-4434,-229,1063,758,-108,-432,-1495,-794,-2256,-16
3163,-2892,-5884,-2992,4387,51,-4438,-233,1058,751,-112,-437,-1500,-796,-2267,-16
3164,-2875,-5874,-2999,4374,63,-4437,-229,1059,753,-108,-434,-1497,-795,-2256,-16
3165,-2873,-5872,-2999,4372,64,-4436,-228,1058,751,-110,-434,-1498,-796,-2268,-12
3166,-2879,-5873,-2994,4375,58,-4434,-228,1059,749,-112,-433,-1501,-801,-2266,-15
3167,-2891,-5874,-2983,4382,47,-4429,-223,1058,749,-112,-432,-1502,-804,-2259,-14
3168,-2900,-5880,-2981,4389,41,-4431,-231,1055,748,-117,-439,-1504,-795,-2260,-11
3169,-2893,-5883,-2990,4387,49,-4437,-232,1059,752,-114,-435,-1504,-792,-2256,-14
3170,-2892,-5876,-2984,4384,46,-4430,-227,1061,751,-113,-432,-1504,-795,-2259,-10
3171,-2888,-5871,-2983,4379,48,-4427,-228,1060,749,-115,-433,-1502,-797,-2250,-5
3172,-2895,-5883,-2988,4388,47,-4435,-227,1059,749,-113,-431,-1510,-801,-2259,-16
3173,-2899,-5887,-2988,4393,45,-4437,-229,1056,744,-120,-441,-1511,-798,-2265,-21
3174,-2895,-5882,-2986,4388,46,-4434,-234,1052,743,-119,-442,-1511,-798,-2255,-13
3175,-2896,-5887,-2990,4391,48,-4439,-235,1054,743,-118,-437,-1513,-796,-2256,-16
3176,-2900,-5890,-2990,4395,45,-4440,-233,1053,740,-124,-444,-1516,-798,-2259,-16
3177,-2898,-5884,-2985,4391,44,-4435,-234,1054,745,-120,-442,-1522,-801,-2258,-15
3178,-2900,-5884,-2984,4392,42,-4434,-234,1054,742,-122,-440,-1514,-795,-2257,-15
3179,-2894,-5884,-2990,4389,49,-4437,-235,1049,739,-127,-442,-1515,-794,-2261,-15
3180,-2884,-5877,-2993,4380,55,-4435,-232,1050,739,-123,-443,-1514,-793,-2257,-21
3181,-2900,-5881,-2981,4390,41,-4431,-233,1048,739,-121,-445,-1517,-798,-2254,-19
3182,-2903,-5885,-2982,4393,40,-4434,-233,1043,731,-128,-443,-1521,-809,-2257,-21
3183,-2898,-5879,-2981,4388,42,-4430,-224,1036,721,-133,-445,-1518,-830,-2255,-29
3184,-2910,-5886,-2976,4397,33,-4431,-229,1041,733,-128,-447,-1518,-818,-2257,-23
3185,-2903,-5889,-2986,4395,42,-4438,-240,1053,744,-123,-448,-1516,-780,-2254,-9
3186,-2898,-5887,-2989,4392,46,-4438,-240,1049,739,-122,-450,-1522,-784,-2251,-14
3187,-2910,-5890,-2980,4400,36,-4435,-239,1047,737,-123,-450,-1522,-793,-2251,-18
3188,-2912,-5890,-2978,4401,33,-4434,-240,1044,731,-125,-452,-1523,-795,-2253,-14
3189,-2923,-5891,-2968,4407,22,-4429,-240,1044,731,-126,-452,-1522,-794,-2255,-12
3190,-2928,-5892,-2964,4409,19,-4428,-234,1048,733,-123,-450,-1515,-794,-2254,-12
3191,-2922,-5894,-2972,4408,25,-4433,-233,1047,734,-122,-452,-1523,-800,-2261,-16
3192,-2919,-5893,-2974,4406,28,-4433,-236,1046,730,-131,-459,-1526,-794,-2266,-9
3193,-2918,-5894,-2975,4405,29,-4434,-231,1046,733,-125,-451,-1522,-793,-2260,-11
3194,-2918,-5883,-2965,4400,24,-4424,-231,1050,737,-117,-447,-1521,-796,-2241,-16
3195,-2919,-5880,-2961,4399,21,-4421,-231,1048,732,-121,-450,-1516,-792,-2248,-10
3196,-2919,-5886,-2967,4402,25,-4427,-227,1050,735,-118,-443,-1520,-795,-2257,-13
3197,-2908,-5879,-2971,4393,32,-4425,-233,1050,733,-118,-447,-1519,-793,-2245,-12
3198,-2905,-5878,-2973,4391,35,-4425,-238,1046,732,-119,-442,-1511,-786,-2247,-9
3199,-2910,-5884,-2974,4396,32,-4429,-233,1046,733,-122,-451,-1513,-789,-2251,-9
3200,-2917,-5890,-2973,4403,28,-4432,-236,1044,729,-124,-456,-1514,-787,-2249,-12
3201,-2916,-5889,-2972,4402,28,-4430,-238,1045,729,-124,-447,-1519,-787,-2251,-13
3202,-2906,-5883,-2977,4394,36,-4430,-234,1048,731,-123,-446,-1514,-786,-2249,-9
3203,-2912,-5885,-2973,4399,31,-4429,-233,1047,731,-123,-450,-1514,-787,-2244,-10
3204,-2912,-5884,-2972,4397,30,-4428,-235,1044,727,-126,-457,-1522,-788,-2240,-8
3205,-2904,-5877,-2974,4390,35,-4426,-236,1042,730,-124,-449,-1517,-783,-2240,-8
3206,-2909,-5877,-2968,4393,30,-4422,-234,1042,731,-124,-451,-1512,-781,-2238,-9
3207,-2907,-5871,-2965,4388,29,-4418,-232,1044,724,-128,-454,-1513,-783,-2236,-7
3208,-2912,-5873,-2961,4392,25,-4417,-234,1045,729,-127,-451,-1513,-780,-2237,-4
3209,-2923,-5875,-2952,4398,15,-4414,-238,1042,732,-125,-450,-1509,-769,-2238,2
3210,-2922,-5870,-2949,4395,14,-4410,-232,1044,731,-126,-449,-1514,-775,-2240,-2
3211,-2910,-5870,-2960,4390,25,-4415,-234,1044,732,-124,-445,-1513,-775,-2241,-4
3212,-2904,-5869,-2965,4387,31,-4418,-232,1042,728,-124,-446,-1514,-780,-2240,-5
3213,-2907,-5866,-2959,4386,26,-4413,-226,1030,713,-132,-451,-1518,-808,-2242,-13
3214,-2902,-5860,-2958,4381,29,-4409,-232,1038,726,-126,-439,-1508,-790,-2245,-6
3215,-2904,-5861,-2957,4382,27,-4409,-234,1060,749,-121,-440,-1507,-751,-2237,4
3216,-2905,-5858,-2953,4381,24,-4405,-235,1054,741,-122,-442,-1509,-761,-2233,1
3217,-2903,-5858,-2956,4380,27,-4407,-233,1051,735,-123,-439,-1507,-773,-2241,-3
3218,-2907,-5864,-2957,4385,26,-4410,-232,1051,731,-130,-447,-1510,-775,-2245,-3
3219,-2900,-5858,-2958,4378,30,-4408,-235,1046,729,-131,-448,-1508,-777,-2241,-4
3220,-2886,-5850,-2963,4367,39,-4406,-238,1039,730,-131,-448,-1506,-772,-2237,-3
3221,-2896,-5852,-2956,4373,31,-4404,-238,1042,730,-130,-449,-1507,-777,-2236,-3
3222,-2902,-5853,-2951,4377,25,-4402,-238,1043,730,-132,-452,-1510,-780,-2235,0
3223,-2895,-5850,-2955,4372,31,-4403,-239,1043,728,-134,-451,-1511,-782,-2241,-7
3224,-2898,-5847,-2949,4373,26,-4398,-237,1046,732,-131,-450,-1505,-780,-2239,-5
3225,-2899,-5844,-2946,4371,24,-4395,-234,1039,724,-137,-455,-1509,-787,-2238,1
3226,-2913,-5847,-2934,4380,11,-4391,-232,1046,727,-133,-451,-1503,-791,-2246,-4
3227,-2918,-5848,-2930,4383,6,-4389,-233,1051,739,-125,-440,-1495,-776,-2237,-2
3228,-2900,-5846,-2946,4373,23,-4396,-235,1048,736,-124,-444,-1497,-774,-2235,-4
3229,-2894,-5844,-2950,4368,29,-4397,-236,1050,738,-124,-444,-1497,-779,-2242,-1
3230,-2896,-5842,-2946,4369,26,-4394,-240,1047,736,-127,-447,-1500,-779,-2239,-1
3231,-2893,-5834,-2941,4363,24,-4388,-237,1048,732,-130,-457,-1506,-786,-2236,-1
3232,-2892,-5832,-2941,4361,25,-4386,-238,1046,730,-129,-445,-1506,-784,-2238,1
3233,-2904,-5841,-2937,4372,17,-4389,-235,1044,725,-129,-441,-1502,-783,-2242,-5
3234,-2910,-5847,-2938,4378,15,-4392,-228,1051,732,-128,-445,-1506,-788,-2246,-4
3235,-2904,-5847,-2944,4375,21,-4396,-235,1051,734,-129,-446,-1504,-780,-2242,-4
3236,-2895,-5840,-2945,4367,25,-4393,-234,1046,730,-132,-448,-1506,-784,-2239,0
3237,-2897,-5843,-2945,4369,25,-4394,-235,1044,729,-134,-447,-1502,-782,-2241,1
3238,-2908,-5849,-2941,4378,17,-4395,-237,1046,728,-138,-460,-1508,-786,-2244,-5
3239,-2905,-5845,-2940,4375,18,-4393,-237,1046,731,-136,-455,-1513,-791,-2242,-10
3240,-2895,-5840,-2945,4367,25,-4392,-240,1048,733,-130,-445,-1503,-785,-2243,-9
3241,-2891,-5828,-2938,4359,24,-4383,-239,1047,733,-133,-453,-1505,-787,-2248,-2
3242,-2892,-5826,-2933,4358,21,-4379,-236,1048,730,-136,-448,-1501,-784,-2243,-5
3243,-2893,-5830,-2937,4361,23,-4384,-233,1050,734,-130,-442,-1504,-788,-2241,-10
3244,-2891,-5829,-2939,4359,24,-4384,-235,1048,732,-132,-448,-1506,-788,-2242,-9
3245,-2891,-5824,-2934,4357,23,-4379,-233,1049,729,-133,-448,-1501,-787,-2245,-5
3246,-2898,-5822,-2924,4360,13,-4373,-229,1047,730,-133,-450,-1501,-788,-2244,0
3247,-2887,-5820,-2933,4352,24,-4376,-227,1049,731,-131,-446,-1499,-784,-2251,-7
3248,-2877,-5819,-2942,4347,33,-4381,-230,1050,732,-132,-449,-1498,-780,-2256,-8
3249,-2881,-5818,-2937,4349,29,-4378,-228,1051,732,-134,-456,-1499,-780,-2255,-5
3250,-2874,-5810,-2936,4342,32,-4373,-224,1056,737,-126,-441,-1498,-780,-2253,-3
3251,-2872,-5804,-2932,4338,31,-4368,-228,1049,733,-129,-442,-1497,-777,-2243,0
3252,-2873,-5800,-2926,4336,27,-4363,-227,1050,734,-129,-447,-1498,-776,-2246,-2
3253,-2875,-5805,-2930,4340,28,-4368,-228,1052,735,-128,-447,-1500,-777,-2243,-6
3254,-2869,-5805,-2935,4336,34,-4370,-231,1051,731,-128,-447,-1497,-773,-2238,-5
3255,-2870,-5803,-2934,4336,32,-4368,-234,1049,733,-127,-445,-1497,-771,-2248,-2
3256,-2877,-5804,-2928,4340,26,-4366,-231,1049,727,-133,-447,-1493,-769,-2247,1
3257,-2877,-5802,-2926,4339,25,-4364,-227,1051,728,-132,-447,-1491,-768,-2244,7
3258,-2877,-5803,-2926,4340,25,-4365,-230,1050,740,-129,-451,-1501,-775,-2245,0
3259,-2873,-5797,-2924,4334,26,-4360,-227,1052,738,-129,-445,-1499,-775,-2245,4
3260,-2865,-5791,-2926,4327,31,-4358,-230,1050,732,-129,-443,-1495,-769,-2244,11
3261,-2885,-5801,-2916,4343,16,-4358,-236,1049,732,-131,-444,-1499,-769,-2244,5
3262,-2881,-5806,-2924,4343,22,-4365,-234,1047,730,-135,-451,-1503,-772,-2245,2
3263,-2858,-5799,-2941,4328,42,-4370,-234,1049,735,-132,-450,-1500,-772,-2243,2
3264,-2867,-5804,-2937,4335,36,-4371,-232,1052,735,-130,-446,-1497,-772,-2250,2
3265,-2864,-5800,-2936,4331,37,-4368,-235,1050,731,-135,-455,-1502,-773,-2247,7
3266,-2865,-5802,-2937,4333,37,-4370,-233,1053,735,-129,-445,-1496,-769,-2248,4
3267,-2860,-5797,-2937,4328,39,-4367,-231,1052,735,-129,-442,-1494,-768,-2248,5
3268,-2857,-5794,-2937,4325,41,-4365,-235,1050,734,-130,-449,-1500,-769,-2247,9
3269,-2865,-5804,-2940,4334,38,-4372,-233,1051,734,-130,-449,-1500,-764,-2258,5
3270,-2857,-5796,-2938,4326,41,-4367,-235,1051,735,-131,-447,-1501,-762,-2255,11
3271,-2862,-5800,-2939,4330,39,-4369,-236,1052,735,-129,-448,-1507,-765,-2252,8
3272,-2861,-5800,-2940,4330,40,-4370,-233,1053,735,-127,-448,-1505,-763,-2256,4
3273,-2854,-5796,-2941,4324,44,-4368,-234,1053,736,-123,-444,-1499,-758,-2256,9
3274,-2862,-5800,-2938,4330,39,-4368,-237,1052,735,-125,-446,-1501,-760,-2252,8
3275,-2862,-5792,-2929,4326,34,-4360,-234,1054,736,-125,-447,-1501,-759,-2250,14
3276,-2861,-5792,-2931,4326,36,-4362,-230,1053,738,-124,-440,-1494,-750,-2251,11
3277,-2865,-5794,-2930,4329,33,-4362,-231,1050,735,-129,-449,-1504,-754,-2252,9
3278,-2858,-5788,-2930,4322,36,-4359,-230,1052,735,-129,-452,-1504,-755,-2245,12
3279,-2855,-5788,-2932,4321,39,-4360,-233,1053,736,-125,-441,-1503,-754,-2246,8
3280,-2864,-5790,-2925,4327,31,-4358,-233,1049,731,-132,-460,-1515,-763,-2249,12
3281,-2865,-5789,-2924,4326,30,-4357,-228,1045,730,-134,-448,-1499,-754,-2249,10
3282,-2850,-5781,-2931,4315,41,-4356,-228,1043,728,-132,-435,-1495,-758,-2246,7
3283,-2853,-5783,-2930,4317,39,-4357,-223,1049,731,-132,-444,-1502,-772,-2246,-1
3284,-2860,-5786,-2926,4323,33,-4356,-223,1057,738,-131,-437,-1499,-751,-2254,1
3285,-2859,-5785,-2926,4321,34,-4355,-226,1057,738,-131,-442,-1498,-736,-2259,9
3286,-2859,-5781,-2923,4320,33,-4352,-226,1056,738,-130,-445,-1497,-743,-2253,8
3287,-2852,-5776,-2923,4313,36,-4350,-223,1054,735,-130,-439,-1500,-746,-2254,9
3288,-2847,-5776,-2929,4311,42,-4353,-219,1054,736,-131,-439,-1499,-749,-2255,8
3289,-2853,-5779,-2927,4315,38,-4353,-221,1054,739,-130,-440,-1500,-749,-2252,11
3290,-2863,-5779,-2916,4321,27,-4348,-220,1053,736,-130,-441,-1503,-752,-2255,6
3291,-2860,-5780,-2920,4320,31,-4350,-226,1048,730,-133,-446,-1502,-749,-2256,6
3292,-2859,-5785,-2925,4322,33,-4355,-229,1046,729,-132,-447,-1504,-747,-2252,8
3293,-2862,-5786,-2923,4323,31,-4354,-229,1049,731,-130,-450,-1507,-748,-2250,6
3294,-2867,-5792,-2925,4329,29,-4359,-231,1046,726,-134,-455,-1509,-746,-2259,6
3295,-2862,-5790,-2927,4325,33,-4358,-232,1049,723,-135,-455,-1507,-744,-2252,9
3296,-2862,-5791,-2930,4326,34,-4360,-230,1051,727,-129,-451,-1501,-737,-2247,8
3297,-2875,-5802,-2927,4338,26,-4365,-230,1043,726,-128,-451,-1503,-734,-2251,7
3298,-2868,-5799,-2931,4333,32,-4365,-231,1043,724,-130,-454,-1506,-736,-2249,9
3299,-2872,-5800,-2927,4336,28,-4363,-234,1044,724,-130,-455,-1512,-738,-2252,11
3300,-2871,-5800,-2930,4335,30,-4365,-240,1044,723,-131,-457,-1512,-739,-2253,10
3301,-2869,-5801,-2932,4334,32,-4367,-238,1043,722,-132,-458,-1511,-738,-2250,10
3302,-2883,-5804,-2921,4343,19,-4362,-229,1041,716,-137,-459,-1511,-746,-2251,13
3303,-2874,-5799,-2926,4336,27,-4362,-238,1044,720,-136,-463,-1507,-744,-2253,9
3304,-2877,-5802,-2925,4339,25,-4363,-246,1037,722,-138,-464,-1513,-738,-2248,11
3305,-2877,-5807,-2930,4341,27,-4368,-245,1036,718,-143,-461,-1518,-741,-2256,7
3306,-2879,-5803,-2924,4340,23,-4364,-245,1041,722,-140,-464,-1517,-747,-2260,5
3307,-2892,-5805,-2913,4348,11,-4359,-245,1035,719,-146,-467,-1515,-745,-2257,13
3308,-2882,-5806,-2924,4343,21,-4365,-246,1034,715,-145,-466,-1511,-740,-2251,9
3309,-2874,-5803,-2929,4338,28,-4366,-248,1035,716,-145,-469,-1513,-741,-2253,10
3310,-2880,-5804,-2924,4342,23,-4364,-245,1031,710,-153,-473,-1520,-748,-2256,12
3311,-2888,-5803,-2916,4345,14,-4359,-238,1027,707,-156,-475,-1523,-759,-2244,11
3312,-2878,-5807,-2928,4342,25,-4367,-246,1030,712,-150,-473,-1518,-744,-2248,14
3313,-2882,-5806,-2923,4343,21,-4364,-238,1042,715,-147,-467,-1511,-744,-2247,12
3314,-2891,-5805,-2914,4347,12,-4359,-241,1039,716,-149,-470,-1513,-736,-2246,16
3315,-2895,-5813,-2918,4354,12,-4366,-246,1031,719,-146,-472,-1514,-730,-2247,13
3316,-2890,-5810,-2920,4349,16,-4365,-238,1039,721,-145,-472,-1516,-745,-2238,3
3317,-2878,-5794,-2916,4335,20,-4355,-232,1042,723,-143,-467,-1512,-748,-2223,4
3318,-2894,-5787,-2892,4340,0,-4340,-207,1053,730,-136,-459,-1512,-776,-2210,-3
3319,-2895,-5783,-2887,4338,-4,-4335,-213,1052,731,-134,-469,-1510,-774,-2211,-5
3320,-2884,-5766,-2882,4325,-1,-4324,-222,1038,721,-139,-467,-1500,-766,-2204,-3
3321,-2874,-5757,-2883,4315,5,-4320,-216,1061,741,-127,-452,-1498,-755,-2195,-3
3322,-2873,-5751,-2879,4311,4,-4315,-218,1079,763,-115,-446,-1496,-728,-2187,7
3323,-2881,-5740,-2859,4310,-11,-4299,-214,1070,752,-121,-454,-1495,-746,-2177,8
3324,-2871,-5721,-2850,4295,-9,-4286,-204,1077,759,-113,-448,-1483,-754,-2163,8
3325,-2870,-5710,-2840,4290,-14,-4275,-191,1088,773,-98,-430,-1487,-768,-2154,-10
